transaction_id,customer_id,amount,transaction_type,location,is_fraud
1459,1040,1789,debit,Chennai,0
1460,1037,1617,credit,Mumbai,0
1461,1033,4017,debit,Mumbai,0
1462,1016,519,debit,Chennai,0
1463,1036,3036,credit,Chennai,0
1464,1024,3962,credit,Bangalore,0
1465,1075,4329,credit,Bangalore,0
1466,1086,1550,debit,Hyderabad,0
1467,1085,3196,debit,Mumbai,0
1468,1084,3361,credit,Chennai,0
1469,1026,1264,credit,Mumbai,0
1470,1056,1969,debit,Bangalore,0
1471,1030,1919,debit,Mumbai,0
1472,1005,2805,credit,Mumbai,1
1473,1090,3615,credit,Chennai,0
1474,1039,1442,credit,Chennai,0
1475,1097,2326,credit,Bangalore,0
1476,1011,1179,debit,Chennai,0
1477,1052,4306,debit,Bangalore,0
1478,1070,4663,debit,Bangalore,1
1479,1009,2879,debit,Hyderabad,0
1480,1044,2628,credit,Hyderabad,0
1481,1016,913,debit,Hyderabad,0
1482,1025,2131,credit,Mumbai,0
1483,1084,422,debit,Hyderabad,0
1484,1091,3069,debit,Chennai,0
1485,1061,1003,debit,Chennai,0
1486,1045,1641,credit,Hyderabad,0
1487,1063,3603,debit,Mumbai,0
1488,1001,2753,credit,Bangalore,0
1489,1053,2576,credit,Mumbai,0
1490,1064,3440,debit,Mumbai,0
1491,1050,4343,credit,Bangalore,0
1492,1052,1241,debit,Bangalore,0
1493,1035,949,credit,Bangalore,0
1494,1025,466,debit,Chennai,0
1495,1028,2997,credit,Bangalore,0
1496,1020,1189,credit,Bangalore,0
1497,1010,4141,debit,Mumbai,0
1498,1039,2138,debit,Mumbai,1
1499,1010,2960,debit,Hyderabad,0
1500,1035,4370,debit,Mumbai,0
1501,1058,1954,credit,Bangalore,0
1502,1038,4783,credit,Chennai,0
1503,1098,594,credit,Mumbai,0
1504,1053,3282,credit,Mumbai,0
1505,1097,1884,debit,Bangalore,0
1506,1054,3610,credit,Mumbai,0
1507,1023,3886,debit,Mumbai,0
1508,1021,4230,credit,Bangalore,0
1509,1068,1098,debit,Mumbai,1
1510,1055,4569,debit,Chennai,0
1511,1032,1551,debit,Hyderabad,0
1512,1035,1851,debit,Mumbai,1
1513,1019,2380,debit,Chennai,0
1514,1082,4900,credit,Mumbai,0
1515,1098,4758,debit,Hyderabad,0
1516,1080,3034,credit,Bangalore,0
1517,1061,3834,credit,Hyderabad,0
1518,1097,3446,debit,Mumbai,0
1519,1072,1973,credit,Hyderabad,0
1520,1025,4634,credit,Hyderabad,0
1521,1065,3903,credit,Bangalore,0
1522,1072,2079,debit,Mumbai,0
1523,1072,798,debit,Hyderabad,0
1524,1039,1412,debit,Hyderabad,0
1525,1016,3062,debit,Bangalore,0
1526,1000,3038,credit,Chennai,0
1527,1088,4887,credit,Mumbai,0
1528,1060,2400,credit,Chennai,1
1529,1042,3297,credit,Chennai,0
1530,1041,226,credit,Bangalore,0
1531,1024,1291,credit,Bangalore,0
1532,1038,2739,debit,Mumbai,0
1533,1034,4489,credit,Chennai,0
1534,1002,4016,credit,Hyderabad,0
1535,1043,1466,credit,Chennai,0
1536,1050,1119,debit,Bangalore,0
1537,1093,4179,credit,Hyderabad,0
1538,1097,4614,credit,Hyderabad,0
1539,1011,4639,debit,Bangalore,0
1540,1018,784,credit,Hyderabad,0
1541,1043,3729,debit,Chennai,0
1542,1058,2987,debit,Bangalore,0
1543,1048,1562,credit,Mumbai,0
1544,1060,4186,credit,Bangalore,0
1545,1016,2361,debit,Mumbai,0
1546,1073,4280,credit,Mumbai,0
1547,1056,2941,credit,Bangalore,0
1548,1054,1867,debit,Bangalore,0
1549,1046,4280,debit,Mumbai,0
1550,1011,3660,credit,Mumbai,0
1551,1061,2212,debit,Hyderabad,0
1552,1079,4858,credit,Bangalore,0
1553,1087,726,credit,Bangalore,0
1554,1082,4259,credit,Hyderabad,0
1555,1007,3514,credit,Bangalore,1
1556,1094,1475,debit,Hyderabad,0
1557,1020,1281,credit,Hyderabad,0
1558,1080,590,debit,Bangalore,0
1559,1086,3829,credit,Chennai,0
1560,1079,3634,credit,Mumbai,0
1561,1069,3396,debit,Bangalore,0
1562,1071,2040,credit,Chennai,0
1563,1024,4508,debit,Hyderabad,0
1564,1081,1982,debit,Chennai,0
1565,1088,3087,credit,Bangalore,0
1566,1011,3259,credit,Bangalore,0
1567,1014,4875,credit,Chennai,0
1568,1058,4630,credit,Bangalore,0
1569,1025,781,debit,Mumbai,0
1570,1025,1173,credit,Chennai,0
1571,1046,2487,credit,Hyderabad,0
1572,1031,2494,credit,Chennai,0
1573,1009,2793,credit,Chennai,0
1574,1015,1470,credit,Chennai,1
1575,1070,4844,debit,Chennai,0
1576,1016,4440,credit,Hyderabad,0
1577,1022,2256,debit,Hyderabad,0
1578,1025,2680,credit,Hyderabad,0
1579,1084,4491,credit,Chennai,0
1580,1085,2259,credit,Mumbai,0
1581,1006,3348,debit,Mumbai,0
1582,1013,3831,credit,Hyderabad,0
1583,1078,3929,debit,Mumbai,0
1584,1006,1727,debit,Mumbai,0
1585,1008,3572,credit,Mumbai,0
1586,1047,127,debit,Mumbai,0
1587,1071,2085,credit,Mumbai,0
1588,1058,4253,credit,Bangalore,0
1589,1086,1621,debit,Hyderabad,0
1590,1092,396,credit,Chennai,0
1591,1081,2281,credit,Mumbai,0
1592,1094,3502,debit,Bangalore,0
1593,1093,2396,debit,Chennai,0
1594,1038,2697,debit,Bangalore,0
1595,1098,1001,debit,Mumbai,0
1596,1017,1198,debit,Mumbai,0
1597,1058,1777,debit,Mumbai,0
1598,1016,2981,credit,Mumbai,0
1599,1013,4966,debit,Chennai,0
1600,1030,1478,debit,Chennai,0
1601,1023,1348,credit,Bangalore,0
1602,1098,3835,credit,Hyderabad,0
1603,1059,4341,debit,Mumbai,0
1604,1044,1364,debit,Bangalore,0
1605,1097,2007,credit,Bangalore,0
1606,1002,1158,debit,Bangalore,0
1607,1036,2849,debit,Mumbai,0
1608,1042,2148,credit,Mumbai,0
1609,1039,4348,debit,Bangalore,1
1610,1089,2576,credit,Mumbai,0
1611,1054,4116,debit,Bangalore,0
1612,1086,4703,credit,Chennai,0
1613,1038,3297,credit,Mumbai,0
1614,1014,4686,credit,Chennai,0
1615,1003,3653,debit,Hyderabad,0
1616,1092,4540,credit,Mumbai,0
1617,1085,1861,debit,Hyderabad,0
1618,1024,320,credit,Bangalore,0
1619,1012,4918,credit,Mumbai,0
1620,1081,4723,credit,Mumbai,0
1621,1032,2988,debit,Mumbai,0
1622,1015,1764,debit,Hyderabad,0
1623,1041,4086,credit,Hyderabad,0
1624,1065,4676,debit,Bangalore,0
1625,1054,3077,debit,Chennai,0
1626,1098,1971,debit,Chennai,1
1627,1041,1562,credit,Hyderabad,0
1628,1033,444,debit,Mumbai,1
1629,1029,144,credit,Chennai,0
1630,1012,2168,credit,Chennai,1
1631,1012,1614,credit,Hyderabad,0
1632,1017,2698,debit,Bangalore,0
1633,1031,1101,credit,Hyderabad,0
1634,1095,1133,debit,Hyderabad,0
1635,1098,2140,debit,Mumbai,0
1636,1038,373,credit,Hyderabad,0
1637,1045,2747,credit,Mumbai,0
1638,1028,1879,credit,Bangalore,0
1639,1061,4576,debit,Mumbai,0
1640,1092,578,debit,Bangalore,0
1641,1061,615,credit,Bangalore,0
1642,1056,4386,credit,Bangalore,1
1643,1015,1291,debit,Hyderabad,0
1644,1055,2768,debit,Mumbai,0
1645,1009,1511,credit,Chennai,0
1646,1029,3380,debit,Hyderabad,0
1647,1024,371,debit,Bangalore,0
1648,1083,242,debit,Chennai,0
1649,1004,3432,debit,Hyderabad,0
1650,1064,887,debit,Chennai,0
1651,1093,1781,debit,Bangalore,0
1652,1048,722,credit,Chennai,0
1653,1002,3941,debit,Chennai,0
1654,1044,3776,credit,Bangalore,0
1655,1013,2672,credit,Chennai,0
1656,1029,3360,debit,Hyderabad,0
1657,1067,4812,credit,Chennai,0
1658,1017,166,credit,Mumbai,0
1659,1061,4386,credit,Hyderabad,0
1660,1036,4716,debit,Chennai,1
1661,1024,1240,credit,Mumbai,0
1662,1047,2414,debit,Mumbai,0
1663,1064,2632,credit,Mumbai,0
1664,1052,3680,credit,Chennai,0
1665,1078,1287,credit,Bangalore,0
1666,1072,4571,credit,Mumbai,0
1667,1014,4848,debit,Bangalore,0
1668,1048,3439,credit,Hyderabad,0
1669,1087,648,credit,Bangalore,0
1670,1067,4187,debit,Bangalore,0
1671,1011,172,debit,Bangalore,0
1672,1058,298,debit,Bangalore,0
1673,1036,3301,credit,Bangalore,0
1674,1060,1881,debit,Hyderabad,0
1675,1042,671,debit,Hyderabad,0
1676,1069,890,debit,Bangalore,0
1677,1038,1738,debit,Bangalore,0
1678,1055,1931,debit,Mumbai,0
1679,1062,1955,debit,Hyderabad,0
1680,1045,1274,credit,Chennai,0
1681,1087,3840,debit,Hyderabad,0
1682,1010,3377,credit,Chennai,0
1683,1061,278,debit,Mumbai,0
1684,1076,2344,debit,Bangalore,0
1685,1097,4186,debit,Mumbai,1
1686,1024,834,credit,Bangalore,0
1687,1070,898,debit,Hyderabad,0
1688,1051,887,debit,Bangalore,0
1689,1003,2895,debit,Chennai,0
1690,1058,4404,debit,Chennai,0
1691,1071,4688,credit,Mumbai,0
1692,1019,3184,credit,Hyderabad,0
1693,1092,3018,credit,Chennai,0
1694,1062,831,credit,Mumbai,1
1695,1053,1229,credit,Hyderabad,0
1696,1073,3546,debit,Hyderabad,0
1697,1097,1705,debit,Mumbai,0
1698,1056,3878,debit,Chennai,0
1699,1089,2845,credit,Chennai,0
1700,1040,3270,debit,Mumbai,0
1701,1002,4789,credit,Chennai,0
1702,1005,3033,debit,Mumbai,0
1703,1004,1315,credit,Chennai,0
1704,1004,424,debit,Chennai,0
1705,1053,1950,debit,Mumbai,0
1706,1046,1590,debit,Mumbai,0
1707,1086,993,debit,Chennai,0
1708,1048,1490,credit,Mumbai,0
1709,1008,3489,debit,Chennai,0
1710,1098,4339,debit,Bangalore,0
1711,1019,4579,debit,Hyderabad,0
1712,1060,2363,credit,Hyderabad,0
1713,1034,3532,debit,Chennai,0
1714,1049,2471,debit,Hyderabad,0
1715,1081,3186,debit,Chennai,0
1716,1061,4412,debit,Mumbai,0
1717,1016,1615,debit,Bangalore,0
1718,1087,3017,credit,Hyderabad,0
1719,1002,2452,credit,Hyderabad,0
1720,1031,1267,credit,Mumbai,0
1721,1098,210,debit,Bangalore,0
1722,1012,4427,credit,Bangalore,0
1723,1088,3755,debit,Bangalore,0
1724,1072,3893,debit,Mumbai,0
1725,1067,1855,debit,Hyderabad,0
1726,1013,1677,debit,Hyderabad,0
1727,1097,1396,credit,Bangalore,0
1728,1010,3874,credit,Mumbai,0
1729,1055,2320,credit,Mumbai,0
1730,1066,1072,debit,Mumbai,0
1731,1091,1130,credit,Bangalore,0
1732,1028,2693,credit,Mumbai,0
1733,1008,4092,debit,Bangalore,0
1734,1066,4713,credit,Bangalore,0
1735,1024,1013,debit,Bangalore,1
1736,1097,2281,credit,Chennai,0
1737,1075,3297,credit,Bangalore,1
1738,1041,1562,credit,Mumbai,0
1739,1008,2478,debit,Chennai,0
1740,1078,3554,credit,Hyderabad,0
1741,1039,3653,credit,Hyderabad,0
1742,1024,1407,credit,Mumbai,1
1743,1004,1289,credit,Mumbai,0
1744,1010,787,debit,Mumbai,0
1745,1058,4761,debit,Mumbai,0
1746,1097,1307,credit,Chennai,0
1747,1087,1994,credit,Mumbai,0
1748,1078,1911,credit,Bangalore,0
1749,1037,3283,debit,Hyderabad,0
1750,1071,3897,credit,Mumbai,0
1751,1004,1744,credit,Bangalore,0
1752,1047,4068,debit,Mumbai,0
1753,1089,2816,debit,Bangalore,0
1754,1017,290,debit,Chennai,0
1755,1069,1435,credit,Hyderabad,0
1756,1036,4903,debit,Hyderabad,0
1757,1059,3206,debit,Chennai,0
1758,1047,478,credit,Bangalore,1
1759,1076,4582,debit,Mumbai,0
1760,1027,3929,credit,Bangalore,0
1761,1068,715,credit,Hyderabad,0
1762,1076,2430,debit,Chennai,0
1763,1080,1854,credit,Chennai,0
1764,1039,563,debit,Bangalore,0
1765,1044,1066,debit,Bangalore,0
1766,1095,4367,debit,Chennai,1
1767,1061,3258,credit,Hyderabad,0
1768,1092,3724,debit,Mumbai,0
1769,1057,789,credit,Mumbai,1
1770,1066,2722,credit,Bangalore,0
1771,1055,2312,credit,Chennai,0
1772,1039,482,debit,Chennai,0
1773,1097,2356,credit,Chennai,1
1774,1039,3910,credit,Hyderabad,0
1775,1090,3603,debit,Bangalore,0
1776,1076,1512,debit,Bangalore,0
1777,1032,1683,credit,Bangalore,0
1778,1005,471,credit,Hyderabad,0
1779,1087,710,debit,Bangalore,0
1780,1018,215,credit,Mumbai,0
1781,1079,546,credit,Bangalore,0
1782,1039,1491,credit,Bangalore,0
1783,1091,3424,credit,Bangalore,0
1784,1096,1440,debit,Hyderabad,0
1785,1058,4610,credit,Mumbai,0
1786,1058,3039,debit,Mumbai,0
1787,1047,3799,credit,Chennai,0
1788,1040,1173,debit,Chennai,0
1789,1012,4913,credit,Mumbai,0
1790,1044,3669,debit,Bangalore,0
1791,1088,3250,credit,Bangalore,0
1792,1052,1705,debit,Bangalore,0
1793,1041,4757,credit,Hyderabad,0
1794,1099,2394,credit,Bangalore,1
1795,1062,3762,debit,Hyderabad,0
1796,1026,4582,debit,Mumbai,0
1797,1037,4897,debit,Bangalore,0
1798,1059,1083,debit,Bangalore,0
1799,1006,451,debit,Chennai,0
1800,1004,1824,credit,Mumbai,0
1801,1044,2051,debit,Bangalore,0
1802,1057,1379,debit,Hyderabad,0
1803,1030,2007,credit,Mumbai,0
1804,1022,4948,debit,Chennai,0
1805,1041,1124,debit,Mumbai,0
1806,1009,645,debit,Hyderabad,0
1807,1031,4274,credit,Chennai,0
1808,1052,2481,debit,Hyderabad,0
1809,1029,988,credit,Mumbai,0
1810,1038,1205,credit,Chennai,0
1811,1030,2649,debit,Hyderabad,0
1812,1081,2090,credit,Mumbai,0
1813,1099,4098,debit,Hyderabad,0
1814,1001,3875,debit,Bangalore,0
1815,1077,2912,debit,Mumbai,0
1816,1076,1020,debit,Chennai,0
1817,1092,4745,debit,Chennai,0
1818,1011,2161,credit,Bangalore,0
1819,1038,4587,credit,Hyderabad,0
1820,1065,3739,credit,Hyderabad,0
1821,1095,3265,credit,Chennai,0
1822,1012,4535,debit,Hyderabad,0
1823,1045,2744,debit,Mumbai,0
1824,1026,4952,credit,Mumbai,0
1825,1016,1145,debit,Chennai,0
1826,1094,3656,credit,Mumbai,0
1827,1097,2781,credit,Chennai,0
1828,1059,3299,credit,Hyderabad,0
1829,1063,1038,credit,Hyderabad,0
1830,1087,541,debit,Hyderabad,0
1831,1034,2650,debit,Bangalore,0
1832,1069,4325,credit,Chennai,0
1833,1082,696,credit,Mumbai,0
1834,1029,1605,credit,Hyderabad,0
1835,1070,961,credit,Bangalore,0
1836,1073,2740,credit,Mumbai,0
1837,1095,3831,debit,Mumbai,0
1838,1097,1651,credit,Mumbai,0
1839,1062,3336,credit,Hyderabad,0
1840,1027,1836,debit,Mumbai,0
1841,1059,1549,debit,Chennai,0
1842,1078,364,debit,Bangalore,0
1843,1093,2759,debit,Mumbai,0
1844,1036,2821,debit,Mumbai,0
1845,1092,1562,debit,Chennai,0
1846,1021,4352,debit,Mumbai,0
1847,1067,1545,debit,Hyderabad,0
1848,1019,2398,debit,Hyderabad,0
1849,1095,3025,credit,Hyderabad,0
1850,1099,1732,debit,Mumbai,0
1851,1067,2474,credit,Bangalore,0
1852,1090,612,credit,Bangalore,0
1853,1063,315,credit,Mumbai,0
1854,1016,3431,credit,Bangalore,0
1855,1011,2272,credit,Bangalore,0
1856,1021,3253,credit,Mumbai,0
1857,1016,1806,credit,Hyderabad,0
1858,1009,2206,credit,Mumbai,0
1859,1064,1667,debit,Hyderabad,0
1860,1021,2308,credit,Hyderabad,0
1861,1089,2431,credit,Bangalore,0
1862,1081,2253,credit,Bangalore,0
1863,1049,1228,credit,Hyderabad,1
1864,1013,3610,debit,Hyderabad,0
1865,1063,4423,credit,Bangalore,0
1866,1046,3753,debit,Chennai,0
1867,1028,2465,debit,Hyderabad,0
1868,1075,4997,credit,Hyderabad,0
1869,1035,3021,credit,Hyderabad,0
1870,1098,4667,debit,Bangalore,0
1871,1051,1179,credit,Mumbai,0
1872,1075,3611,credit,Hyderabad,0
1873,1006,2841,debit,Hyderabad,0
1874,1028,3120,debit,Hyderabad,0
1875,1010,328,credit,Mumbai,0
1876,1032,270,credit,Mumbai,0
1877,1005,394,credit,Hyderabad,0
1878,1078,4384,debit,Hyderabad,0
1879,1031,525,credit,Chennai,0
1880,1050,1018,debit,Mumbai,0
1881,1074,3353,debit,Chennai,0
1882,1057,598,credit,Hyderabad,0
1883,1086,2909,debit,Hyderabad,0
1884,1025,925,credit,Hyderabad,0
1885,1097,3879,credit,Hyderabad,0
1886,1045,1958,debit,Bangalore,0
1887,1097,2218,credit,Bangalore,1
1888,1028,245,debit,Bangalore,0
1889,1003,4665,debit,Chennai,0
1890,1080,3677,credit,Mumbai,0
1891,1098,292,credit,Hyderabad,0
1892,1012,3988,credit,Mumbai,0
1893,1038,151,credit,Bangalore,0
1894,1014,2510,debit,Hyderabad,0
1895,1028,1920,debit,Hyderabad,0
1896,1028,3064,debit,Chennai,0
1897,1074,2621,credit,Mumbai,1
1898,1031,1969,debit,Chennai,0
1899,1001,2668,debit,Bangalore,0
1900,1046,1967,credit,Mumbai,0
1901,1077,2838,credit,Bangalore,0
1902,1083,3369,credit,Chennai,0
1903,1021,3299,debit,Chennai,0
1904,1074,2679,credit,Hyderabad,0
1905,1026,4105,debit,Mumbai,0
1906,1066,340,debit,Mumbai,0
1907,1080,3540,debit,Hyderabad,0
1908,1055,4731,debit,Mumbai,0
1909,1091,1507,debit,Bangalore,0
1910,1092,3602,credit,Bangalore,0
1911,1020,4138,debit,Chennai,1
1912,1046,182,credit,Bangalore,0
1913,1079,3868,debit,Mumbai,0
1914,1058,1050,debit,Hyderabad,0
1915,1083,710,credit,Chennai,0
1916,1005,4769,debit,Hyderabad,0
1917,1018,3705,debit,Chennai,0
1918,1056,4654,credit,Chennai,0
1919,1068,3383,credit,Hyderabad,0
1920,1002,2273,debit,Bangalore,0
1921,1000,3584,debit,Bangalore,0
1922,1057,1622,debit,Bangalore,0
1923,1037,2701,credit,Bangalore,0
1924,1014,2757,debit,Hyderabad,0
1925,1033,2259,credit,Mumbai,1
1926,1060,2549,credit,Chennai,0
1927,1034,3930,debit,Hyderabad,0
1928,1063,221,credit,Bangalore,0
1929,1024,4468,debit,Bangalore,0
1930,1023,1417,debit,Hyderabad,0
1931,1011,4593,credit,Chennai,0
1932,1017,2618,credit,Hyderabad,0
1933,1014,1330,credit,Hyderabad,0
1934,1079,1233,credit,Mumbai,0
1935,1026,1401,credit,Hyderabad,0
1936,1071,4134,credit,Mumbai,0
1937,1059,2010,debit,Chennai,0
1938,1045,1605,debit,Hyderabad,0
1939,1088,3285,debit,Hyderabad,0
1940,1016,2016,credit,Bangalore,0
1941,1092,3648,credit,Hyderabad,0
1942,1052,2857,credit,Bangalore,0
1943,1007,2056,debit,Bangalore,0
1944,1078,278,debit,Bangalore,0
1945,1026,996,credit,Chennai,0
1946,1045,1651,credit,Mumbai,0
1947,1049,591,credit,Bangalore,0
1948,1070,160,credit,Hyderabad,0
1949,1002,1177,debit,Hyderabad,0
1950,1092,2995,debit,Bangalore,0
1951,1063,4260,debit,Bangalore,0
1952,1043,3783,credit,Hyderabad,0
1953,1052,685,debit,Bangalore,0
1954,1023,4060,credit,Mumbai,0
1955,1059,3870,credit,Mumbai,0
1956,1002,634,credit,Chennai,0
1957,1019,3562,debit,Bangalore,0
1958,1045,4111,debit,Chennai,0
1959,1014,3498,credit,Chennai,0
1960,1024,2255,debit,Chennai,0
1961,1093,1104,credit,Bangalore,0
1962,1077,2599,credit,Chennai,0
1963,1070,426,credit,Mumbai,0
1964,1016,4803,debit,Chennai,0
1965,1083,2806,debit,Mumbai,0
1966,1099,101,credit,Mumbai,0
1967,1008,1133,debit,Bangalore,0
1968,1037,2581,debit,Chennai,0
1969,1047,224,debit,Bangalore,0
1970,1059,1204,debit,Mumbai,0
1971,1062,2799,credit,Hyderabad,0
1972,1085,1961,debit,Chennai,0
1973,1001,3020,credit,Bangalore,0
1974,1087,228,credit,Hyderabad,0
1975,1071,537,debit,Chennai,0
1976,1010,4946,credit,Chennai,0
1977,1063,2648,credit,Bangalore,0
1978,1076,3229,debit,Hyderabad,0
1979,1080,1321,credit,Bangalore,0
1980,1071,1001,credit,Chennai,0
1981,1020,3268,debit,Chennai,0
1982,1017,4586,debit,Mumbai,0
1983,1093,4018,debit,Chennai,0
1984,1063,1167,debit,Chennai,0
1985,1081,126,debit,Hyderabad,0
1986,1094,647,credit,Hyderabad,0
1987,1037,2768,credit,Mumbai,0
1988,1031,666,debit,Mumbai,0
1989,1010,803,debit,Mumbai,0
1990,1044,4380,credit,Bangalore,0
1991,1088,3240,debit,Bangalore,0
1992,1032,1690,debit,Mumbai,0
1993,1040,4794,credit,Bangalore,0
1994,1007,905,credit,Chennai,0
1995,1010,3891,credit,Mumbai,0
1996,1085,1457,debit,Mumbai,0
1997,1050,3325,credit,Bangalore,0
1998,1087,3718,debit,Hyderabad,0
1999,1040,2226,credit,Mumbai,0
2000,1016,2560,debit,Bangalore,1
2001,1075,645,debit,Bangalore,0
2002,1045,2828,debit,Hyderabad,0
2003,1031,3834,credit,Mumbai,0
2004,1078,2662,credit,Hyderabad,0
2005,1079,2179,credit,Chennai,0
2006,1053,2741,debit,Hyderabad,0
2007,1085,3214,credit,Hyderabad,0
2008,1091,2026,credit,Bangalore,0
2009,1019,716,debit,Hyderabad,0
2010,1032,3744,debit,Chennai,0
2011,1073,1303,credit,Bangalore,1
2012,1039,1859,credit,Chennai,0
2013,1031,2665,credit,Hyderabad,1
2014,1096,3274,debit,Chennai,0
2015,1001,3181,credit,Chennai,0
2016,1096,2730,debit,Hyderabad,0
2017,1032,3261,debit,Hyderabad,0
2018,1076,4421,credit,Bangalore,0
2019,1029,769,credit,Bangalore,0
2020,1032,3268,debit,Mumbai,1
2021,1076,2221,debit,Bangalore,0
2022,1025,4178,credit,Hyderabad,0
2023,1021,4251,credit,Chennai,0
2024,1065,819,credit,Chennai,0
2025,1037,2700,debit,Bangalore,0
2026,1089,3698,debit,Bangalore,0
2027,1045,4769,credit,Hyderabad,0
2028,1014,766,debit,Chennai,0
2029,1097,383,debit,Mumbai,0
2030,1043,4003,credit,Mumbai,0
2031,1048,3665,debit,Bangalore,0
2032,1074,2334,credit,Mumbai,1
2033,1060,4693,credit,Hyderabad,0
2034,1066,1565,debit,Mumbai,0
2035,1005,229,debit,Bangalore,0
2036,1008,4834,credit,Hyderabad,1
2037,1005,2160,debit,Chennai,0
2038,1072,3772,credit,Hyderabad,0
2039,1094,2594,debit,Bangalore,0
2040,1031,1092,debit,Bangalore,0
2041,1040,2221,debit,Mumbai,0
2042,1075,2684,credit,Mumbai,1
2043,1007,4296,debit,Chennai,0
2044,1071,2323,credit,Chennai,1
2045,1049,4622,credit,Bangalore,0
2046,1091,3288,credit,Bangalore,0
2047,1061,3337,debit,Bangalore,0
2048,1083,4236,credit,Chennai,0
2049,1061,4624,credit,Bangalore,0
2050,1006,443,debit,Chennai,0
2051,1074,4561,credit,Bangalore,0
2052,1083,4804,credit,Hyderabad,0
2053,1079,4923,debit,Hyderabad,0
2054,1003,2376,credit,Bangalore,0
2055,1005,3301,debit,Hyderabad,0
2056,1057,988,credit,Chennai,0
2057,1021,2143,credit,Mumbai,0
2058,1025,1441,debit,Hyderabad,0
2059,1002,3820,credit,Mumbai,0
2060,1040,2983,credit,Hyderabad,0
2061,1059,4312,credit,Chennai,0
2062,1013,2515,debit,Hyderabad,0
2063,1074,1217,debit,Hyderabad,0
2064,1081,4363,debit,Bangalore,0
2065,1011,3101,debit,Mumbai,0
2066,1086,1838,debit,Mumbai,0
2067,1011,1464,credit,Chennai,0
2068,1012,2808,debit,Chennai,0
2069,1024,4890,debit,Mumbai,0
2070,1044,1024,debit,Bangalore,0
2071,1018,251,credit,Bangalore,0
2072,1054,685,credit,Mumbai,0
2073,1099,1012,debit,Hyderabad,0
2074,1044,2421,credit,Mumbai,0
2075,1007,595,credit,Hyderabad,0
2076,1092,3895,credit,Mumbai,0
2077,1052,2248,credit,Hyderabad,0
2078,1054,656,debit,Bangalore,0
2079,1031,1652,debit,Mumbai,0
2080,1050,2220,credit,Chennai,0
2081,1043,3185,credit,Hyderabad,0
2082,1081,3604,credit,Bangalore,0
2083,1069,256,credit,Chennai,0
2084,1017,834,debit,Bangalore,0
2085,1082,4754,credit,Hyderabad,0
2086,1021,3376,debit,Mumbai,0
2087,1036,254,credit,Bangalore,0
2088,1095,1096,debit,Mumbai,0
2089,1055,2394,credit,Mumbai,0
2090,1058,4726,debit,Bangalore,0
2091,1002,3005,debit,Bangalore,0
2092,1027,4924,debit,Bangalore,0
2093,1073,1277,credit,Mumbai,0
2094,1034,253,debit,Chennai,1
2095,1060,4287,credit,Hyderabad,0
2096,1092,1816,debit,Chennai,1
2097,1053,3302,debit,Mumbai,0
2098,1062,2957,credit,Bangalore,0
2099,1078,886,debit,Bangalore,0
2100,1096,4468,credit,Hyderabad,0
2101,1006,4372,credit,Hyderabad,0
2102,1075,3867,credit,Chennai,0
2103,1048,2978,credit,Chennai,0
2104,1093,742,debit,Hyderabad,0
2105,1084,4762,debit,Mumbai,0
2106,1030,765,credit,Chennai,1
2107,1057,3526,debit,Bangalore,0
2108,1060,3883,debit,Bangalore,0
2109,1023,3801,credit,Mumbai,0
2110,1019,1169,debit,Hyderabad,0
2111,1036,2449,credit,Chennai,0
2112,1003,4603,debit,Bangalore,0
2113,1091,1312,debit,Hyderabad,0
2114,1019,1252,credit,Chennai,0
2115,1059,2611,debit,Mumbai,0
2116,1023,243,debit,Bangalore,0
2117,1049,2589,credit,Mumbai,0
2118,1048,3328,debit,Mumbai,0
2119,1050,4682,credit,Mumbai,0
2120,1095,3305,debit,Chennai,0
2121,1035,4343,credit,Mumbai,0
2122,1097,3242,credit,Chennai,0
2123,1099,3404,credit,Chennai,0
2124,1065,1457,credit,Mumbai,0
2125,1078,2813,credit,Mumbai,1
2126,1033,4285,debit,Hyderabad,0
2127,1035,1457,debit,Bangalore,0
2128,1005,4394,credit,Hyderabad,0
2129,1038,4733,debit,Bangalore,1
2130,1041,3292,credit,Bangalore,0
2131,1057,400,debit,Hyderabad,0
2132,1011,823,debit,Hyderabad,0
2133,1002,3110,credit,Bangalore,0
2134,1017,167,credit,Bangalore,0
2135,1039,3936,debit,Bangalore,0
2136,1020,4093,debit,Chennai,1
2137,1014,2606,credit,Bangalore,0
2138,1096,1637,debit,Mumbai,0
2139,1098,497,debit,Mumbai,0
2140,1025,4815,credit,Mumbai,1
2141,1007,3457,debit,Hyderabad,0
2142,1099,1263,credit,Hyderabad,0
2143,1093,4925,credit,Hyderabad,0
2144,1086,655,credit,Bangalore,0
2145,1041,3761,debit,Mumbai,0
2146,1043,1851,debit,Bangalore,0
2147,1013,3041,credit,Chennai,1
2148,1077,2757,credit,Chennai,0
2149,1001,2895,debit,Hyderabad,0
2150,1036,2429,debit,Chennai,0
2151,1068,2059,debit,Mumbai,0
2152,1037,1701,credit,Chennai,0
2153,1040,2893,credit,Hyderabad,1
2154,1061,1580,debit,Bangalore,0
2155,1059,1202,debit,Chennai,0
2156,1013,3376,debit,Mumbai,0
2157,1088,1399,credit,Mumbai,0
2158,1083,3979,credit,Mumbai,0
2159,1001,1635,debit,Bangalore,0
2160,1069,177,debit,Mumbai,0
2161,1016,2931,credit,Hyderabad,0
